campus_id,lat,lon,nome,operadora
us-0449,29.292933566666665,-98.39157461111111,Amazon AWS SAT - 12807 Donop,Amazon Web Services
us-0450,31.13079164273504,-97.37086368119658,,
us-0451,41.690196673015876,-86.46932403492065,,
us-0452,32.500160675784315,-99.78397161215686,,
us-0453,33.45609047474748,-84.52488218358586,QTS,Quality Technology Services
us-0454,41.07727653333333,-104.82501176111111,,
us-0455,36.28201283333333,-86.79735926666666,Verizon Wireless,
us-0456,33.77721946666667,-100.86896975,Argo Data Center,
us-0457,30.488282822222217,-97.67263736666666,Switch: The Rock,Switch
us-0458,37.27841618,-98.58846628,,SC
us-0459,31.05757893636364,-97.29843771818182,,
us-0460,45.51478964444445,-123.07899145555555,Crane DC - Portland,Crane Data Centers Inc.
us-0461,45.710377505,-119.82396429083335,Percheron DC,Rowan Green Data LLC
us-0462,44.8928702,-74.07259826111111,NYGC Chateaugay,2CRSi
us-0463,31.750019314285712,-106.30999605714285,MDC,
us-0464,45.809700916666664,-119.85894417499999,,amazon web services
us-0465,32.41192874957265,-90.19009982307692,Amazon Web Services,Amazon Web Services
us-0466,31.53304805,-103.803999975,,
us-0467,32.38041974,-106.48109962000001,Information Systems Facility,WSMR
us-0468,42.99723374,-77.64583354,"Landmax Data Systems, Inc",
us-0469,29.427999693333334,-98.87705335999999,Microsoft SAT 82,Microsoft
us-0470,46.9400122,-67.90563089999999,Datacenter,
us-0471,29.945126028571426,-95.4242379,Data Foundry,
us-0472,31.51379328,-103.44903831,,
us-0473,41.271561369875,-79.81340957775,,
us-0474,44.9794005375,-93.226410975,Advanced Operations Center,University of Minnesota
us-0475,41.993196925,-86.098765645,,
us-0476,48.14616628571429,-103.77328354285714,Atlas Powr Williston Datacenter,Atlas Power Holdings (ND) LLC
us-0477,31.103508646363636,-103.23834537636364,,
us-0478,40.043962075,-74.28052857499999,,
us-0479,42.987631220000004,-72.55175704000001,,The Putney School
us-0480,39.427548952,-75.016916172,DataOne Vineland,Nebius
us-0481,32.899167899999995,-97.38867268,,CyrusOne
us-0482,41.59910536153846,-73.88217093076923,,CyrusOne
