campus_id,ano_obra_landsat,degrau_ndbi,status,lat,lon,nome,operadora
us-0405,2023.0,0.315,datado,38.80186612857143,-77.62146329047619,Amazon Web Services,Amazon Web Services
us-0406,2021.0,0.1562,datado,40.11448212837607,-83.20267036728657,Amazon Web Services,Amazon Web Services
us-0407,2022.0,0.2931,datado,45.881494630769225,-119.34101595128205,Amazon Web Services,Amazon Web Services
us-0408,2021.0,0.2943,datado,45.81932677346154,-119.63426083935896,Amazon Web Services,Amazon Web Services
us-0409,,-0.0011,sem_degrau,34.10366414285714,-84.21498288571429,UPS Data Center,
us-0410,,0.0292,sem_degrau,41.4424110625,-81.80269482067857,T5@Cleveland,T5 Data Centers
us-0411,,0.0225,sem_degrau,37.665150454545454,-121.0400459181818,Modesto Junior College West Data Center,Yosemite Community College District
us-0412,,-0.0273,sem_degrau,29.68641144,-98.46264824,GVTC,GVTC
us-0413,2022.0,0.1058,datado,32.34234243666666,-97.73128831666666,MARA Data Center,Marathon Digital Holdings
us-0414,2024.0,0.4533,datado,41.6678382,-86.47308937777777,Amazon AWS Data Center,
us-0415,2024.0,0.0368,datado,46.827438823076925,-92.13057315384616,Ark Duluth Data Center,
us-0416,,0.0181,sem_degrau,35.329662422727274,-80.76569857727272,Flexential Charlotte - North,Flexential
us-0417,,0.0227,sem_degrau,29.58026748888889,-98.54117011111111,,HEB
us-0418,2020.0,0.3843,datado,41.889370280952384,-88.72657512222223,,Meta
us-0419,2018.0,0.2591,datado,41.61692822,-93.92481032,Apple,Apple
us-0420,2020.0,0.0343,datado,40.22458408285714,-83.04561157142857,,
us-0421,,0.0145,sem_degrau,33.67460683809524,-78.94355761428571,DC BLOX Myrtle Beach Cable Landing Station,
us-0422,2021.0,0.2274,datado,41.08341833515152,-76.14854126242425,Amazon AWS PHL,Amazon Web Services
us-0423,2015.0,0.1257,datado,45.143567735714285,-93.38707566428572,DataBank,
us-0424,2015.0,0.0399,datado,39.38585393333333,-84.56685961111111,CyrusOne Cincinnati-Hamilton CIN4,CyrusOne
us-0425,,0.0063,sem_degrau,44.77526015384616,-122.61592250769232,PTC,Stayton Cooperative Telephone Company
us-0426,,0.0154,sem_degrau,39.74406206,-93.99736606,CenturyLink,
us-0427,2016.0,0.1046,datado,33.35361864285714,-111.67801824285714,,
us-0428,,0.0283,sem_degrau,41.06306587,-104.78384219555556,,
us-0429,,0.0064,sem_degrau,36.16864874,-115.14313538,Flexential Las Vegas - Downtown,Flexential
us-0430,2019.0,0.4407,datado,38.73771630769231,-77.82618737472528,,
us-0431,,-0.0125,sem_degrau,35.05993547894737,-90.15640507894736,xAI Colossus,xAI
us-0432,2024.0,0.2762,datado,40.01981661558608,-83.12484785089134,Amazon Web Services,Amazon Web Services
us-0433,2024.0,0.0588,datado,45.81020789128205,-119.2706619251282,Amazon Web Services,Amazon Web Services
us-0434,2022.0,0.1417,datado,35.56826228,-95.51249984,,
us-0435,,0.0233,sem_degrau,45.13208556153847,-93.09573267692306,Encompass Minneapolis Facility,Encompass
us-0436,2016.0,0.048,datado,44.18927922,-105.61042646,,
us-0437,,0.0022,sem_degrau,46.40688302,-105.82075224999998,State of Montana Data Center,State of Montana
us-0438,2022.0,0.2916,datado,41.342176071428575,-96.08855075238095,Google,Google
us-0439,2022.0,0.3115,datado,46.013168882,-98.572995152,,
us-0440,2023.0,0.2626,datado,32.595483258461535,-90.0948074553846,,
us-0441,2024.0,0.0947,datado,29.45095185925926,-98.71452157407408,,
us-0442,,0.0283,sem_degrau,32.5498861,-97.07513298,Alinged Data Center DFW-03,"Aligned Data Centers, LLC"
us-0443,2021.0,0.2008,datado,38.7840440989916,-77.58515116802401,Amazon Web Services,Amazon Web Services
us-0444,2024.0,0.2924,datado,44.73503876285714,-93.06351008857143,,
us-0445,2021.0,0.3426,datado,43.46352768,-116.27028604,,
us-0446,2016.0,0.3834,datado,37.60016112857143,-82.67879794285714,East Kentucky Network Datacenter,
us-0447,2022.0,0.4552,datado,31.19419938,-94.79665452,,
us-0448,2022.0,0.2646,datado,36.3271121,-88.31997106,Newrays Two LLC Mining,
us-0449,2015.0,0.0322,datado,29.292933566666665,-98.39157461111112,Amazon AWS SAT - 12807 Donop,Amazon Web Services
us-0450,2015.0,0.0398,datado,31.13079164273504,-97.37086368119658,,
us-0451,2024.0,0.2815,datado,41.69019667301588,-86.46932403492065,,
us-0452,2022.0,0.0496,datado,32.500160675784315,-99.78397161215686,,
us-0453,2024.0,0.2253,datado,33.45609047474748,-84.52488218358586,QTS,Quality Technology Services
us-0454,2015.0,0.0364,datado,41.07727653333333,-104.82501176111111,,
us-0455,,0.0294,sem_degrau,36.28201283333333,-86.79735926666666,Verizon Wireless,
us-0456,,0.0287,sem_degrau,33.77721946666667,-100.86896975,Argo Data Center,
us-0457,,0.0142,sem_degrau,30.488282822222217,-97.67263736666666,Switch: The Rock,Switch
us-0458,,-0.0332,sem_degrau,37.27841618,-98.58846628,,SC
us-0459,2015.0,0.0869,datado,31.05757893636364,-97.29843771818182,,
us-0460,2023.0,0.1558,datado,45.51478964444445,-123.07899145555557,Crane DC - Portland,Crane Data Centers Inc.
us-0461,,-0.0002,sem_degrau,45.710377505,-119.82396429083336,Percheron DC,Rowan Green Data LLC
us-0462,,-0.043,sem_degrau,44.8928702,-74.07259826111111,NYGC Chateaugay,2CRSi
us-0463,,0.0083,sem_degrau,31.750019314285712,-106.30999605714284,MDC,
us-0464,,-0.0148,sem_degrau,45.80970091666666,-119.858944175,,amazon web services
us-0465,2024.0,0.5386,datado,32.41192874957265,-90.19009982307692,Amazon Web Services,Amazon Web Services
us-0466,,0.0279,sem_degrau,31.53304805,-103.803999975,,
us-0467,2021.0,0.087,datado,32.38041974,-106.48109962,Information Systems Facility,WSMR
us-0468,,0.0228,sem_degrau,42.99723374,-77.64583354,"Landmax Data Systems, Inc",
us-0469,2022.0,0.2962,datado,29.427999693333334,-98.87705336,Microsoft SAT 82,Microsoft
us-0470,2024.0,0.0522,datado,46.9400122,-67.90563089999999,Datacenter,
us-0471,2020.0,0.0525,datado,29.945126028571423,-95.4242379,Data Foundry,
us-0472,2021.0,0.0494,datado,31.51379328,-103.44903831,,
us-0473,2021.0,0.2547,datado,41.271561369875,-79.81340957775,,
us-0474,,0.0246,sem_degrau,44.9794005375,-93.226410975,Advanced Operations Center,University of Minnesota
us-0475,,-0.0111,sem_degrau,41.993196925,-86.098765645,,
us-0476,2020.0,0.0971,datado,48.14616628571429,-103.77328354285714,Atlas Powr Williston Datacenter,Atlas Power Holdings (ND) LLC
us-0477,,0.0162,sem_degrau,31.10350864636364,-103.23834537636364,,
us-0478,,-0.0067,sem_degrau,40.043962075,-74.28052857499999,,
us-0479,2017.0,0.0414,datado,42.98763122,-72.55175704000001,,The Putney School
us-0480,2024.0,0.0688,datado,39.427548952,-75.016916172,DataOne Vineland,Nebius
us-0481,2022.0,0.1089,datado,32.899167899999995,-97.38867268,,CyrusOne
us-0482,,0.024,sem_degrau,41.59910536153846,-73.88217093076923,,CyrusOne
